Group,Title,comment_type,comment_id_key,parent_id_key,comment,author,date,likes,sentiment_label,max_emotion,max_emotion_score
IVE,ELEVEN,node,Ugx5QaZ9DlBXmKAOriF4AaABAg,,굿굿,@poppop-uy1pl,2022-03-12T05:02:48Z,1,2,즐거움/신남,0.9732966423034668
IVE,해야 (HEYA),node,UgzDjTKdSs4QZ1wpr814AaABAg,,오프닝부터 “옛날 옛적 호랑이 담배피던 시절에~” 나래이션 들어오는 것 같아서 너무 홀려진다... 진짜 한국만의 전통문화 배경 문양 소품 양식들이 들어가있어서 발견해내는 재미가 있다ㅠㅠ 이게 뮤비의 맛 아니겠습니까...최고야 애기호랭이들,@hyeonho9306,2024-05-05T10:29:45Z,45,2,감동/감탄,0.9616000056266785
IVE,Accendio,node,UgzwyST0pCcZ1FLEMK94AaABAg,,아이브는 항상 독특하고 중독성 있는 노래와 멋진 무대를 선보이는듯,@s__eung,2024-05-27T10:17:40Z,4,2,감동/감탄,0.9795981049537659
IVE,해야 (HEYA),node,Ugw3F2GX6MDllLNGFVx4AaABAg,,뭔가.. 좀..,@경주-l5k,2024-04-29T13:42:37Z,0,0,당황/난처,0.8859207034111023
IVE,해야 (HEYA),reply,,Ugwx7Du7bGucZZIpgkF4AaABAg,ㅋㅋㅋ 중국이 또 한국문화에 중국산 숟갈을 들고 군침을 흘리네요 ^^ 한국문화이니 그대로 지나가세요^^ 아무도 중국에 가지 않아요 중국 촌냄새 묻을라,@KimD0d0,2024-05-15T13:21:22Z,2,0,한심함,0.9502037763595581
IVE,I AM,node,UgxswJ61saiqU7_8qq94AaABAg,,이건 또 유진이가 파트 많네 …. 파트 분배 좀 골고루 해줘라 ….. 좀,@sssopA_,2023-04-10T16:47:23Z,0,0,안타까움/실망,0.9527259469032288
IVE,해야 (HEYA),node,Ugy6V6NJbkjiPljPNvV4AaABAg,,중국은 명(明)나라(1368~1644) 때도 한국의 옷인 한복이 유행하였다. 그것이 고려양(高麗樣)이다. 그들 스스로 고려양을 금지시키기도 하였다. 세월이 흘러 이제 2024년에는 그것이 한푸(漢服)라고 거짓말을 한다. 그러나 사실 중국에는 지금까지 제대로 전승된 전통옷이 없다.,@teoruck,2024-05-01T07:19:48Z,6,0,한심함,0.7699904441833496
IVE,Accendio,node,Ugy1IuXCN86GGoUoATp4AaABAg,,복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀 복귀복귀복귀복귀복귀복귀복귀복귀 복귀복귀복귀복귀복귀복귀복귀복귀 복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀복귀 하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다하였다 축하축하축하축하축하축하축하축하축하축하축하축하축하축하축하축하 아이브 아이팅 ! 아이브 아이팅 ! 아이브 아이팅 !,@조이를조아해,2024-08-04T13:26:15Z,3,1,없음,0.900763213634491
IVE,ELEVEN,node,UgwB8T2ANfFkv8sDrfJ4AaABAg,,아이브 사랑해,@김평범-n3b,2021-12-11T08:05:48Z,0,2,아껴주는,0.9399340748786926
IVE,After LIKE,node,UgwwLbutgD8y8xgBmh14AaABAg,,원영이 어디까지 완벽해지려고 천재갓기야,@짱워뇽하자,2022-09-01T19:02:21Z,3,2,감동/감탄,0.9508314728736877
IVE,After LIKE,node,UgxczHhMn4p-ulyybfR4AaABAg,,뮤비조회수2억가자~!!,@녕설-s7e,2022-08-23T01:45:55Z,1,2,즐거움/신남,0.9624378085136414
IVE,Baddie,node,Ugy5pcgihb8dt7-i3dV4AaABAg,,올라가자,@user-fh3fu8ed4c,2023-10-13T09:01:55Z,0,2,기대감,0.906365156173706
IVE,I AM,node,UgydBcuDrICugPtSmpx4AaABAg,,언제나 멋있는 무대 너무 고마워!!,@달달달-u2f,2023-04-17T23:21:27Z,1,2,기쁨,0.9505171179771423
IVE,해야 (HEYA),node,Ugz_AWDomeYvs__34PN4AaABAg,,어쩜 저리 다 이뿌냐,@dlS2S2S2,2024-05-08T00:28:29Z,2,2,감동/감탄,0.9461299777030945
IVE,해야 (HEYA),node,UgxGQku3jeG-qlCq1D94AaABAg,,시끄러운 돌판 속 아이브의 등장이라,@피자애호가,2024-04-29T11:11:31Z,1,2,신기함/관심,0.9265979528427124
IVE,After LIKE,node,UgyF1EE3mCHBldk9Hh54AaABAg,,중독성 대박이다,@고양이-z3u,2022-08-28T11:30:52Z,1,2,감동/감탄,0.9652921557426453
IVE,After LIKE,node,UgzLDa1t_WSO3-TnoMd4AaABAg,,리즈언니 보조게가 예뻐요.,@혜주심-t9q,2022-08-24T01:23:05Z,0,2,흐뭇함(귀여움/예쁨),0.9271751642227173
IVE,Accendio,node,UgxzZvsAxBQ96jx6ltZ4AaABAg,,스타쉽 기획 개 잘하네,@moho9622,2024-05-15T16:17:53Z,2,2,감동/감탄,0.9740895628929138
IVE,해야 (HEYA),node,UgzR_q3GcTWqqZJ_xi14AaABAg,,진짜 해를 가지고 하는 듯한 쥐불놀이 연출이 너무 대박이네..,@0414_luv,2024-05-07T13:16:07Z,0,2,감동/감탄,0.9543567895889282
IVE,ELEVEN,node,UgyfgEKN1uvhPh67C-V4AaABAg,,3am 다이브인게 자랑스러워요,@네-p6s,2021-12-09T18:47:33Z,0,2,기쁨,0.9598727226257324
IVE,Accendio,node,UgyzBvtkEKObwWNXCwt4AaABAg,,아이브 파이팅,@김소연-t9t,2024-06-06T00:57:28Z,0,2,환영/호의,0.903118908405304
IVE,해야 (HEYA),reply,,UgzTzDyZShER2jRGqlx4AaABAg,야외 소변은 다른 사람은 모르지만 지도는 아직 소변이 크지 않은 것은 모두가 알고 있는 것이다.,@xxx-dw6es,2024-05-02T14:47:46Z,0,1,없음,0.8889696002006531
IVE,Either Way,node,UgytpH2dOZ731RCfzlp4AaABAg,,미춋다 울 언니들,@Kuromi729,2023-09-25T09:50:01Z,0,2,감동/감탄,0.9434140920639038
IVE,해야 (HEYA),node,UgwpRXVtVwj1XDeFUVB4AaABAg,,와우 완전 디자인이 너무 굿굿,@안내자-t5k,2024-04-29T09:06:42Z,0,2,감동/감탄,0.9758679866790771
IVE,Kitsch,node,Ugxf1SxpMkDpzrLknL54AaABAg,,이서야 사랑해ㅠㅠㅠ,@plamo_onedoor,2023-03-27T10:44:10Z,0,2,아껴주는,0.950872540473938
IVE,해야 (HEYA),node,UgwHuwAFnF3qp2FuJfd4AaABAg,,[timecode] 다시 보니까 이거 태극 문양이었네..,@user-wz7ku9go5d,2024-05-04T15:57:15Z,0,1,깨달음,0.9233137369155884
IVE,Off The Record,node,Ugy4od9uvVmGAzORCHh4AaABAg,,이거 신4ㅗ4ㅗ4ㅗ4ㅗ4ㅗㅗ4곡ㅋ? ㅡㅡㅡㅡㅡ???? 5시간 저너어걱거ㅓ걱거ㅓ거갸댜다다더더ㅓ거ㅓ아더아다더그으응 이더웨이 보자 이걱이ㅡ사라아아아ㅏ가가가ㅐ해ㅐ햏,@모찌-h6e,2023-10-06T09:48:10Z,1,2,즐거움/신남,0.9021940231323242
IVE,I AM,node,UgzbtckVovKco46-qLx4AaABAg,,이쯤되면 스타쉽 백기들고 거지새끼 유투브에게 돈좀 던져주자. 드러워서 못보겠다.,@김준호-w1l6d,2023-05-01T08:33:43Z,1,0,불평/불만,0.987718939781189
IVE,LOVE DIVE,node,UgwLv2o15Ee-1CDJ0HJ4AaABAg,,마음은 이렇게 알다가도 모르지 사랑이라는 건 한순간에 필 테니 직접 들어와 두 눈으로 확인해 내 맘 가장 깊은 데로 두 망설일 시간은 Ooh-ooh ooh-ooh 3초면 되는 걸 Ooh-ooh ooh-ooh Yeah its so bad its good,@cjnsciencenlogic,2022-04-10T10:19:41Z,1,2,감동/감탄,0.7866633534431458
IVE,Accendio,node,Ugw_7C9Wv8WFrfphrH54AaABAg,,아이브를 많이 많이 좋아해,@yujin_is_love_,2024-05-28T00:03:20Z,0,2,흐뭇함(귀여움/예쁨),0.8633600473403931
IVE,ELEVEN,node,UgzukzZAC33J2-bM-ll4AaABAg,,우리 아이브 초동부터 해서 너무너무 대단하고 수고했어ㅠㅠ 이제 시작이니까 앞으로 꽃길만 걷자,@lol_yj,2021-12-08T18:13:48Z,0,2,아껴주는,0.9623740911483765
IVE,Kitsch,node,Ugz9ZWc21zGGBUiLHm14AaABAg,,아 도입부 너무좋았는데 후렴이..ㅠ,@감자-b6y,2023-03-29T14:13:10Z,0,0,안타까움/실망,0.9452752470970154
IVE,해야 (HEYA),node,Ugy2XxGmV9XjhUuuP7N4AaABAg,,이건 언제 들어도 질리지 않음! 안 그래용? 솔직히 안질리면 좋아요좀ㅠ,@정수영-p4j,2024-08-17T05:06:11Z,5,2,기대감,0.9553835988044739
IVE,Accendio,node,UgzfaxaoGj_VCaF-MTB4AaABAg,,가을이 뭔가 주인공 같아,@으-k1z,2024-05-16T11:13:17Z,0,2,신기함/관심,0.9165300130844116
IVE,Accendio,node,UgwzTN02F2Fz7o0-BaR4AaABAg,,요즘 여돌들 컨셉 다양하게나오는거 너무 좋음 맨날 똑같은것만 보다가 너무 흥미롭네? 컨셉 독특해도 예쁘고 세련되고 다 할수있잖아?,@JAKIMO_,2024-05-15T16:09:25Z,3122,2,즐거움/신남,0.9300814270973206
IVE,I AM,node,UgykmPMkSq6yygcG5LV4AaABAg,,무대 보고 싶다... 공방 제발...,@박환영-q8k,2023-04-11T12:50:43Z,3,2,기대감,0.9535196423530579
IVE,해야 (HEYA),node,UgyD-oWwn-RxwebFxXh4AaABAg,,이것은 중국 문화 풍격이다！！！！,@Jisungwoaini,2024-05-03T03:14:59Z,0,1,없음,0.8145700097084045
IVE,Kitsch,node,UgztoJWdlH8OBz8qTgZ4AaABAg,,사랑해애애애애ㅐ앤에ㅐㄷ냐앨,@pretzel_77,2023-03-27T09:06:30Z,0,2,기쁨,0.9190963506698608
IVE,I AM,node,UgxkevIlJY6iaApUps14AaABAg,,와 신곡 미춋고 다 너무 멋져ㅠㅠ 레이 따룽해️️️,@정모경-b7v,2023-04-10T09:53:30Z,1,2,감동/감탄,0.9798014163970947
IVE,ELEVEN,node,UgyqtMIyfKMTyLdJEvV4AaABAg,,잘될 수밖에 없음 곡이 너무 좋음,@moongeunbo4707,2021-12-17T04:24:01Z,15,2,감동/감탄,0.9764933586120605
IVE,ELEVEN,node,UgyM8IBsl7IL6q5ys114AaABAg,,[timecode] 이거닷!,@dhdb6134,2021-12-03T06:21:36Z,6,2,기대감,0.9049757122993469
IVE,I AM,node,UgwI41QAoIkUuE7I_NF4AaABAg,,언니들 사랑해...,@Hey.1ne,2023-04-18T20:02:10Z,1,2,아껴주는,0.9705677032470703
IVE,After LIKE,node,UgxnXBQ-HxBWBBwPUEp4AaABAg,,와.. 진짜 짱!,@소담-t2o,2022-08-22T11:37:28Z,0,2,감동/감탄,0.9870611429214478
IVE,Either Way,node,UgxALxEXD6aiJl-HO_J4AaABAg,,아이브가 최고야 응원해🩷,@sunjin452,2023-10-23T11:39:03Z,1,2,즐거움/신남,0.8547404408454895
IVE,After LIKE,node,Ugx1v0UK2axakO_dcyF4AaABAg,,23시,@csm212,2022-09-03T14:17:00Z,0,1,없음,0.844524085521698
IVE,해야 (HEYA),node,UgwS3t6HLwk6nBoKKi14AaABAg,,미쳤다.. 무대 너무 궁금해... 멤버들 한 명이라도 빠지면 안될만큼 모두에게 어울린다..어디서 듣지도 못해봤는데도 너무 좋아... 마지막 쯤에 클라이막스? 부분 웅장한게 미쳤음 아 근데 리즈 진짜 리즈다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ소름돋음,@간지나게살래,2024-04-29T12:04:21Z,67,2,감동/감탄,0.9673939943313599
IVE,해야 (HEYA),node,UgyNhF0tbvUgB3t-9cV4AaABAg,,겁니이뻐,@Socuteagain,2024-04-29T09:15:17Z,0,2,흐뭇함(귀여움/예쁨),0.9349459409713745
IVE,해야 (HEYA),node,UgxqiSogzdrXhVui70x4AaABAg,,조작된 공산당에게 세뇌 당해서인지 자기네 역사와 문화도 모르고 부끄러움과 창피함이 일도 없는 중화사상의 중국인이여 제발 이제 그만 똥 싸지르시오,@민민-e4v8o,2024-05-23T08:32:47Z,5,0,증오/혐오,0.9776591658592224
IVE,LOVE DIVE,node,Ugyx1xAzCpCVUH8DaNh4AaABAg,,스타쉽 돈 트렌드,@Sxcvg,2022-04-06T10:43:25Z,0,1,없음,0.9319131970405579
IVE,해야 (HEYA),reply,,Ugzkm_PwZC4KHXQ-ErZ4AaABAg,본인들의 문화를 본인들 손으로 불태우고 남의것을 탐하는 오랑캐의 자기소개 잘들음 ^^ 한국문화임 가진거라고는 땅덩어리밖에 없어서는 땅이 큰거지 마인드 자체는 태평양의 작은 무인도보다도 더 작아가지고는 에휴,@KimD0d0,2024-05-07T10:55:44Z,0,0,한심함,0.9781644344329834
IVE,Kitsch,node,UgyEb_Kx9l77mAfzg2h4AaABAg,,Liz 왜 분량이 5초야ㅠㅠㅠ,@Ay.azlL____,2023-03-28T09:29:46Z,1,0,안타까움/실망,0.9371229410171509
IVE,I AM,node,UgyqehkvQ3BEWoGYmVl4AaABAg,,이번 뮤비에선 리즈가 미모 열일 하네.,@핫쌈-v4t,2023-04-11T08:30:23Z,1,2,감동/감탄,0.9307595491409302
IVE,해야 (HEYA),node,UgyOPBbwbWlPDe0K5254AaABAg,,아이브 폼 미쳤다..,@aespacutie,2024-04-30T10:47:18Z,1,2,감동/감탄,0.9779336452484131
IVE,After LIKE,node,UgzYrgmUturNn7_CW_Z4AaABAg,,와~진짜 너무 좋다 아이브 진짜 사랑해️,@홍지선-h3j,2022-08-22T09:06:36Z,0,2,기쁨,0.9634111523628235
IVE,해야 (HEYA),node,UgxdlhZSJOtXzVMORql4AaABAg,,I AM으로 전 세계의 확실한 주목을 받았다면 이 곡으로 전 세계로부터 완전한 인정을 받을 것이다.,@jaychoi168,2024-04-30T08:53:41Z,6,2,기대감,0.9421712160110474
IVE,After LIKE,reply,,UgyH6JD7CwjhbSXBa5R4AaABAg,진짜잘한다,@옥정혜-g8e,2023-01-25T10:01:58Z,1,2,감동/감탄,0.980401337146759
IVE,Either Way,node,UgzNrw0y0K2PLoayBCt4AaABAg,,아이브는 진짜 노래를 잘 부르는듯 멤버들 울때 진짜 나도 울컥한다……..,@BBori_house,2023-09-26T12:27:49Z,2,2,감동/감탄,0.9650660753250122
IVE,After LIKE,node,UgzkxdST8RDhaa0e92h4AaABAg,,내 애기 현서야 왤케 이뻐 ㅜㅜㅜ,@rei_is_loml,2022-08-23T10:06:14Z,0,2,흐뭇함(귀여움/예쁨),0.9414806962013245
IVE,해야 (HEYA),node,UgzZnwPSab1Z5kk237B4AaABAg,,오늘도 아이브로 눈호강하고 간다,@희진박-q6u,2024-05-06T07:31:26Z,8,2,기쁨,0.9688406586647034
IVE,LOVE DIVE,node,UgwHV7k-gw0dqqB6p694AaABAg,,진짜 코디분이 열일 하셨네요!! 분위기랑 옷이랑 찰떡이네요,@onemandu,2022-04-07T03:46:05Z,0,2,감동/감탄,0.9844618439674377
IVE,Accendio,node,UgxsOYfGs6PZpKdXSYV4AaABAg,,아이브 최고!!,@suehs82ej,2024-05-16T17:09:00Z,2,2,감동/감탄,0.9718887805938721
IVE,All Night (Feat. Saweetie),node,Ugy4OFBnlWSoiGIG7qJ4AaABAg,,와 아이브 짱!!,@sojungkim9407,2024-02-18T00:48:17Z,1,2,감동/감탄,0.9871576428413391
IVE,ELEVEN,node,UgwmaRQ4TPj0NFtKQap4AaABAg,,뮤비 만든 사람 해고 해야 함,@강동찬-h4s,2023-02-26T13:20:44Z,0,0,불평/불만,0.986518919467926
IVE,해야 (HEYA),node,Ugwq-LleD5qQpYKQZaJ4AaABAg,,아이브 노래 개좋네 ㅎㅎㅎ,@정지훈-l9v,2024-04-29T11:50:02Z,0,2,즐거움/신남,0.9734574556350708
IVE,해야 (HEYA),node,UgwMyfOHqwADiCJqVgV4AaABAg,,장원영 사랑해,@황주원-j5x,2024-05-07T10:50:47Z,1,2,아껴주는,0.9472936987876892
IVE,Accendio,node,UgyVQaJJxk654gC3NwN4AaABAg,,1:34에 변기속으로 널 밀어~이러는거 같음ㅋㅋ,@나나차차,2024-08-21T06:50:14Z,2,0,어이없음,0.9213350415229797
IVE,Off The Record,node,UgyGZsshSVQXefuY9Ul4AaABAg,,19일 9AM 아이팅!,@뽀용-r2s,2023-10-19T00:45:03Z,0,2,기대감,0.8425378203392029
IVE,ELEVEN,node,UgzJ-tbfKnwj_mVuaqJ4AaABAg,,레이 너무 기여워,@yssong5269,2021-12-06T01:15:43Z,2,2,흐뭇함(귀여움/예쁨),0.9433083534240723
IVE,해야 (HEYA),node,UgxGLuqum2AbTpsisat4AaABAg,,Ive와 스타쉽이 중국을 도와 중국 전통 미술 문화를 홍보해 주셔서 감사합니다. mv 전체가 중국 문화로 가득 차 있다는 것을 한눈에 알 수 있을 줄은 몰랐습니다. 그 중에서도 후루와 등 중국 미술 영화에 경의를 표하는 산수상운이 비교적 뛰어납니다! 중국 매듭의 운용도 예쁘고 머리 장식이 예쁘네요!,@小锅爱喝石榴汁,2024-04-30T09:46:11Z,3,2,감동/감탄,0.9892632365226746
IVE,LOVE DIVE,node,Ugwk0cwzYo5D_RBwxoJ4AaABAg,,넌 내게로 난 네게로 숨참고 러브다이브,@dj3i3i2,2022-04-08T18:04:57Z,4,1,없음,0.8103910088539124
IVE,I AM,node,UgxEAbb99hsrmVXyNfF4AaABAg,,걸그룹 각 세대마다 완벽한 애들이 한두명씩 있었는데 4세대는 유진이가 해라~,@eunjinji8726,2023-04-12T03:30:48Z,2,2,기대감,0.9679843187332153
IVE,After LIKE,node,Ugzpqk06-FgWKHLLpwx4AaABAg,,헐…넘 이뻐서 나도 모르게 이 안무를 외워 버렸따!! 아이브 파이팅!!! 아이브 사랑행!!,@주시현스킹,2023-12-14T10:19:01Z,4,2,감동/감탄,0.9465137720108032
IVE,Either Way,node,Ugy5dIlM9EWdKevY6J14AaABAg,,우리 아이브가 최고야️,@금발이너무해,2023-10-19T18:47:00Z,1,2,기쁨,0.885755181312561
IVE,After LIKE,node,UgycCN1iRTcm9m9V_KN4AaABAg,,얘네가 너네 먹여살리는구나 근데 뮤비가 일본틱해 그리고 리즈가 너무 소외된 거 아니냐?,@sahrahnghahndah,2022-08-25T18:23:04Z,1,0,안타까움/실망,0.8623195290565491
IVE,Accendio,node,UgzEtrypxKPNTqUt8RR4AaABAg,,레이옷 너무 이쁜데 음방에서 보고싶음.... 마법소녀쨩,@김치-l3v,2024-05-15T18:23:28Z,3,2,흐뭇함(귀여움/예쁨),0.8464292287826538
IVE,해야 (HEYA),node,Ugyt2g9hAu1VPA8dXDd4AaABAg,,아이브 사랑해,@everyday_yujini,2024-05-07T14:03:32Z,3,2,아껴주는,0.9399340748786926
IVE,해야 (HEYA),node,Ugw8xztui8JAPHSOmyx4AaABAg,,와… 뮤비 진짜 잘만들었다…. 누가 만들었는지 정말.. 예술작품 같음ㅁ 멤버들 소화도 너무 잘했고 멋있다!,@danggeun110,2024-05-01T04:38:09Z,52,2,감동/감탄,0.9864826202392578
IVE,Kitsch,node,Ugw56WtBc5YyWNZu-Fd4AaABAg,,왜 리즈파트가 5초 밖에ㅠㅠ,@전연우-k9p,2023-03-28T11:43:35Z,2,0,안타까움/실망,0.9523448944091797
IVE,After LIKE,node,UgxBAlRwhRW7DQRNJot4AaABAg,,와 7천만!,@빛름,2022-08-31T11:44:33Z,2,2,감동/감탄,0.9617401361465454
IVE,해야 (HEYA),node,UgyD3pZYsE8ngrem1eZ4AaABAg,,아 진찌 이거지.. 깜냥이랑 토끼 얼굴 진짜 레전드다 헤이야 헤이야 헤이야~ 진짜 좋다,@O_gghk,2024-04-29T09:47:13Z,1,2,감동/감탄,0.9425899982452393
IVE,ELEVEN,node,UgzxxsnmuC7u96zYb694AaABAg,,짱이브 짱레븐,@9x966,2021-12-04T19:18:38Z,0,2,즐거움/신남,0.9736124873161316
IVE,해야 (HEYA),node,UgxNqsWeOsDGWB83ayJ4AaABAg,,와 대박인데,@쭌-p5h,2024-04-29T13:16:18Z,0,1,놀람,0.9468568563461304
IVE,After LIKE,node,UgwI70l4JIdDEVSSVnN4AaABAg,,안유잔!!!,@사라-t6q,2022-08-23T17:16:54Z,0,2,즐거움/신남,0.8535216450691223
IVE,I AM,node,UgyEYkrv8qVFP7OSlVd4AaABAg,,9315만뷰,@한빛-p7m,2023-06-04T02:37:13Z,3,2,즐거움/신남,0.8973681330680847
IVE,Baddie,node,UgzUzRKdJw2G93U6zQ54AaABAg,,고양이 수염춤이라고 하는구나ㅋㅋ 너무 귀엽다 ㅠㅜ,@성이름-u9g8l,2023-10-15T11:10:27Z,0,2,흐뭇함(귀여움/예쁨),0.919834554195404
IVE,해야 (HEYA),node,Ugy9c3_01pJCJc423N94AaABAg,,오늘 하루의 마무리도 아이브와,@성이름-u9g8l,2024-05-08T13:05:55Z,3,2,즐거움/신남,0.9146187901496887
IVE,I AM,node,UgxO8dBvGzbESYy0OpF4AaABAg,,오늘자 뮤직뱅크 아이브 vs 아이브였는데ㅎㅎ 아이엠 뮤뱅 1위 축하해요,@프리프리따,2023-04-21T10:09:17Z,0,2,즐거움/신남,0.9732206463813782
IVE,해야 (HEYA),node,Ugzx83ICE8EX3Ad7vwR4AaABAg,,컨셉 진짜 예쁘고 유니크하다..,@Manuscript1,2024-04-29T15:40:50Z,38,2,감동/감탄,0.9695842266082764
IVE,해야 (HEYA),node,UgwzGWtlR2FOvIRlDSp4AaABAg,,[timecode] 여기 진짜 아래 웅장하게 깔리는 음들이 너무 좋음 아이브도 예쁘고 뮤비도 예쁘고 다 예뻐 해야 칭차내ㅠㅠㅠ 너무 예뻐서 홀린듯이 앨범도 삼 [timecode] 레이 넘 귀여워ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,@zjaeltms1,2024-05-09T06:09:49Z,7,2,기쁨,0.9407665133476257
IVE,Accendio,node,UgwB6MXdM4rH_duCAuN4AaABAg,,크레용팝이냐,@브레드이발소-s2q,2024-05-16T02:45:49Z,2,0,어이없음,0.7920417189598083
IVE,LOVE DIVE,node,UgzVGa4dPhoIiFoMBct4AaABAg,,더,@charlesjsescoto,2022-04-08T14:25:43Z,0,1,없음,0.9154108166694641
IVE,ELEVEN,node,UgwCH_igAmLVKBrqvjl4AaABAg,,하이라이트가 너무 좋다 이 노래ㅎㅎ..플리에 저장 완료,@채소-o6j,2021-12-04T03:21:33Z,2,2,즐거움/신남,0.9667609333992004
IVE,LOVE DIVE,node,Ugw_HlqWTIU5yt3LrVZ4AaABAg,,10시,@csm212,2022-04-11T01:53:29Z,0,1,없음,0.821492075920105
IVE,해야 (HEYA),reply,,UgyT8LUdtFSNVB5v7ql4AaABAg,마왕퇴는 왜 거짓말 하세요?,@RangHo-kt9wi,2024-05-23T01:19:08Z,0,0,어이없음,0.9700896739959717
IVE,Kitsch,node,UgwLIvgWEH9dBy8JpQF4AaABAg,,이번곡 고음도 거의 없고 음정도 안정적이고 하이틴 컨셉같은데 뜰듯..? 겁나 좋은데ㅋㅋ가사가 비슷해서 3번듣고 외워버림….ㅋㅋㅋㅋ,@배토끼배쑴,2023-03-27T09:56:32Z,1,2,기대감,0.885879635810852
IVE,Accendio,node,UgzSj7xodNs27TaQgNd4AaABAg,,헉.. 너무 이쁘다,@user-IVEwy102,2024-05-15T14:21:23Z,0,2,감동/감탄,0.8925707340240479
IVE,해야 (HEYA),reply,,UgwYSOjfeMMzaP9ZoyV4AaABAg,비옵시옷 뭔말인지 모르겠지 ㅋㅋㅋ,@annyeongzforever,2024-05-05T04:51:45Z,0,0,어이없음,0.789530336856842
IVE,해야 (HEYA),reply,,UgwCio9QQe65iLzbJBF4AaABAg,늘 중국이 드라마를 통해 한국 문화를 공짜로 홍보해줘서 고맙습니다! 한푸는 어디 쓰레기통에 가져다버렸는지 모르겠지만 비록 문화대혁명으로 다 불태워버려 다른나라들처럼 자기네 문화를 내세울게 판다밖에 없으니 이렇게 애를 쓰는데 가실때 우한폐렴이나 챙겨가세요! 🫶,@네잎클로버-b2b,2024-04-30T15:44:20Z,0,0,짜증,0.9420027732849121
IVE,Accendio,node,UgwM9T4QZG0PDiy5E-R4AaABAg,,노래가 좋고 나쁘고는 취향차이나 앨범컨셉 기획의도에서 평이 갈릴 수는 있다고 해도 아무리 그래도 똑같은날 나온 에스파 수록곡보다 뮤비를 쓰레기로 만드는건 아니지 않나? 차라리 해야나 아센디오 하나만 더 집중해서 뮤비 퀄리티있게 만들던가,@qwertghjk4675,2024-05-16T07:34:16Z,5,0,불평/불만,0.9855890870094299
IVE,Off The Record,node,Ugyqd0__kfBL4cPyKKV4AaABAg,,아이브 사랑해,@suzukiruri9952,2023-10-13T23:07:15Z,1,2,아껴주는,0.9399340748786926
IVE,해야 (HEYA),reply,,UgxEb2ys2PXMFVzLXqB4AaABAg,@@Justice-bu9mn 아니 우리는 아무것도 훔치지 않았다. 우리가 식민지 지배를 받는 입장이었는데 대체 어디서 뭘 훔쳤겠는가? 중국인들은 한국에 문화가 있다는 사실을 인정하지 못하는 것 같다. 그리고 자신들의 것과 비슷한 것을 보면 훔쳤다고 주장한다.,@leeyoonseo_,2024-05-03T07:12:43Z,0,0,어이없음,0.8630698323249817
IVE,Accendio,node,UgwmSDtXUjgAenonU0R4AaABAg,,시작,@itzy_my_home,2024-05-24T19:34:14Z,0,1,없음,0.8363271355628967
IVE,해야 (HEYA),node,Ugyczv_VBCCicqdi2IJ4AaABAg,,한국인이 다 된 것 같아요. 응원하는 분들은 숨 쉬세요.,@weihuayan-d8p,2024-05-15T08:38:33Z,7,2,아껴주는,0.9675777554512024
IVE,After LIKE,reply,,UgxeBzAZsMd_09hwQEF4AaABAg,또 오셨네요,@앤서니테일러-z1g,2022-08-22T11:00:11Z,3,0,짜증,0.9297628998756409
IVE,After LIKE,node,UgxGDSjB5UmouGr1J3V4AaABAg,,장원영 예뻐요!!!!!!,@신사쥬쥬반,2022-09-22T03:57:19Z,3,2,감동/감탄,0.9262850880622864
IVE,After LIKE,node,UgzaXsprJEPNA9nFzM54AaABAg,,술먹구보니까 눈부셔,@신승환-l3c,2022-08-22T15:55:21Z,0,2,감동/감탄,0.9172736406326294
IVE,해야 (HEYA),reply,,Ugz0ME9EKREiar4XvS54AaABAg,[timecode] 자개보관함 [timecode] 호랑이 담배 피우던 시절 곰방대 [timecode] 꽃가마 [timecode] 개량 한복 [timecode] 배경 일월오봉도 병풍 [timecode] 상서로운 구름 [timecode] 귀 노리개 [timecode] 장옷 [timecode] 개량 꼬깔 [timecode] 꽃신 이라고 쓰인 댓글이 있네요... 네 한국풍 ^^,@KimD0d0,2024-05-06T03:49:45Z,0,1,없음,0.8860715627670288
IVE,LOVE DIVE,node,UgwfbilkeJY6aoLV5K54AaABAg,,뒤로갈수록좋다 특히 후반부 숨참고love dive 할때 쾌감 굿 ..,@션-g7b,2022-04-05T17:09:26Z,1,2,즐거움/신남,0.9527391195297241
IVE,After LIKE,node,UgxUGAJhbA8aqSgAmU94AaABAg,,난 노래 내취향이고 좋은데. 안좋다는 의견이 지배적이네.,@픽시자전거-j6q,2022-08-22T16:40:56Z,0,0,안타까움/실망,0.9548665881156921
IVE,해야 (HEYA),reply,,UgwMZ1Z6q6pMCqJdM4N4AaABAg,마치 니가 도둑질하려는 것처럼?ㅋㅋ 도둑국 중국.,@user-gdthhrdchr,2024-05-23T21:31:28Z,0,0,한심함,0.9359511137008667
